file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std,label
5560_Dance_music.wav,0.097,0.128,1.429,0.965,0.131,0.032,0.12,0.043,117.454,2065.358,254.705,1928.122,101.216,2637.451,88.915,2637.451,88.915,16.776,16.878,18.225,19.552,18.305,33.114,32.399,5.014,3.992,3.642,3.279,2.621,4.568,3.017,3331.928,232.451,-104.44,106.338,-61.034,6.181,2.101,-41.219,5.472,-11.648,-22.088,-9.801,-20.038,-3.871,-4.249,25.085,16.398,7.099,12.259,11.318,9.022,10.468,6.615,6.027,7.936,7.772,6.847,7.307,0.508,0.283,0.257,0.238,0.28,0.462,0.282,0.271,0.308,0.516,0.341,0.265,0.343,0.215,0.272,0.224,0.219,0.321,0.25,0.252,0.253,0.373,0.273,0.208,7
23569_Wedding_music.wav,0.123,0.159,1.213,0.466,0.063,0.017,0.151,0.049,123.047,1567.147,357.444,2022.492,284.343,2698.004,216.746,2698.004,216.746,20.935,16.278,22.666,20.583,20.646,23.901,34.957,4.219,3.366,3.999,2.788,3.13,5.085,2.599,3229.433,977.225,-122.505,128.543,-1.409,13.125,-13.625,2.591,-3.876,4.876,-18.963,6.429,-13.102,-3.342,3.149,28.198,16.13,11.165,9.604,12.959,8.796,7.657,5.696,8.013,6.864,7.94,6.897,6.919,0.248,0.152,0.233,0.233,0.176,0.247,0.148,0.144,0.106,0.174,0.669,0.332,0.372,0.161,0.305,0.303,0.207,0.288,0.157,0.206,0.178,0.162,0.421,0.202,8
10579_Wedding_music.wav,0.234,0.295,0.981,-0.005,0.109,0.084,0.286,0.071,83.354,2547.896,1175.249,2668.421,610.743,3188.459,417.204,3188.459,417.204,23.688,18.347,21.164,20.587,22.181,19.164,33.824,5.734,4.262,5.016,4.756,5.528,5.676,3.79,5520.407,2424.322,-39.195,88.93,12.697,9.081,-2.271,-0.644,-12.561,-4.45,-14.231,10.194,-5.627,-2.412,-7.676,55.8,34.281,16.95,17.603,14.06,11.109,10.499,9.252,8.484,12.644,10.635,8.696,9.662,0.385,0.285,0.43,0.29,0.261,0.477,0.29,0.321,0.213,0.337,0.529,0.324,0.357,0.24,0.36,0.26,0.22,0.345,0.267,0.325,0.197,0.222,0.371,0.223,8
20314_Video_game_music.wav,0.048,0.067,1.654,1.816,0.103,0.029,0.063,0.02,123.047,1974.641,460.309,2226.857,391.595,2827.657,370.718,2827.657,370.718,12.986,12.379,16.795,16.545,20.046,19.891,34.586,3.484,3.696,4.918,4.032,3.581,5.762,5.609,4205.853,1205.217,-158.718,103.632,-14.219,17.578,-1.704,5.021,-9.976,-4.762,-4.81,-1.279,-4.967,-2.112,-3.737,90.517,19.721,12.914,8.278,6.566,18.49,11.468,12.935,9.034,6.831,7.268,7.118,6.742,0.428,0.456,0.386,0.579,0.548,0.491,0.461,0.391,0.458,0.294,0.349,0.36,0.292,0.318,0.251,0.317,0.298,0.291,0.32,0.246,0.316,0.229,0.282,0.255,5
26841_Dance_music.wav,0.125,0.214,1.89,3.397,0.144,0.096,0.158,0.144,123.047,3069.12,1063.822,2831.098,373.048,3260.203,279.292,3260.203,279.292,22.836,12.558,14.687,14.21,15.755,15.872,33.543,6.013,4.617,3.846,3.399,2.802,2.508,4.372,6423.26,1740.846,-124.76,53.339,1.971,21.559,4.558,10.961,-3.568,11.941,-1.686,11.11,5.812,11.293,3.305,73.714,29.494,17.872,18.792,17.574,10.215,9.51,10.401,10.018,7.813,7.647,8.04,7.405,0.525,0.543,0.602,0.622,0.576,0.51,0.522,0.553,0.65,0.602,0.592,0.533,0.268,0.255,0.266,0.273,0.291,0.279,0.281,0.249,0.285,0.251,0.252,0.265,7
21757_Dance_music.wav,0.142,0.192,1.564,1.505,0.13,0.064,0.182,0.059,143.555,2760.825,816.846,2682.653,397.33,3222.856,291.003,3222.856,291.003,19.225,15.109,19.88,19.803,20.918,22.202,34.171,5.717,4.759,5.488,5.403,6.402,7.524,4.813,5834.081,1786.045,-65.88,73.969,-15.098,-7.433,-2.324,-9.788,-18.134,-5.077,-11.253,-3.914,-8.555,-5.126,-13.843,66.066,35.359,18.747,19.499,18.169,14.199,12.762,12.547,13.511,14.343,10.331,10.223,8.68,0.212,0.303,0.368,0.29,0.403,0.271,0.485,0.263,0.264,0.363,0.25,0.316,0.215,0.271,0.36,0.267,0.363,0.206,0.386,0.249,0.273,0.35,0.238,0.337,7
10199_Dance_music.wav,0.173,0.219,1.044,0.115,0.1,0.024,0.214,0.045,123.047,1926.952,354.056,1972.963,289.529,2518.552,241.958,2518.552,241.958,20.161,17.036,20.163,21.478,21.27,21.465,40.703,4.12,3.864,4.387,3.721,2.847,2.954,4.97,3749.811,950.628,-52.625,104.915,-37.547,22.841,-8.953,5.183,-19.193,4.852,-16.472,-8.203,-12.669,-5.469,-8.766,23.045,16.392,13.688,14.845,11.147,9.116,9.275,8.588,8.172,6.741,6.652,6.427,6.75,0.509,0.358,0.352,0.295,0.347,0.18,0.177,0.244,0.147,0.183,0.201,0.438,0.365,0.294,0.344,0.267,0.358,0.188,0.194,0.254,0.135,0.204,0.199,0.341,7
16984_Jingle.wav,0.07,0.099,1.499,1.556,0.112,0.042,0.088,0.044,103.359,1607.825,479.309,1294.477,294.097,1624.693,221.755,1624.693,221.755,16.369,17.608,17.529,19.518,15.976,18.197,44.48,3.144,6.092,4.395,4.52,3.394,1.684,3.841,2834.327,1180.604,-218.547,142.551,-87.813,11.486,-59.822,0.086,-8.132,-21.639,3.862,-15.821,14.073,-1.056,7.934,28.981,29.816,16.624,21.091,13.238,15.262,12.072,13.149,10.979,7.63,7.61,7.953,7.429,0.307,0.372,0.315,0.264,0.283,0.247,0.552,0.288,0.197,0.197,0.196,0.229,0.327,0.312,0.276,0.279,0.336,0.214,0.394,0.296,0.237,0.256,0.278,0.287,2
12379_Jingle.wav,0.046,0.064,1.759,2.182,0.094,0.046,0.058,0.027,172.266,2038.671,578.401,2174.657,335.921,2618.004,272.23,2618.004,272.23,17.549,15.321,18.407,17.802,18.033,18.323,57.519,4.829,4.173,4.24,3.789,3.371,3.298,4.3,4519.486,1243.917,-189.802,106.914,-18.312,36.145,-17.643,22.622,-22.277,17.259,-12.694,6.244,-11.366,6.494,-10.621,62.627,25.213,21.26,17.109,12.833,11.463,11.858,11.05,9.616,11.953,7.364,10.474,7.387,0.389,0.272,0.273,0.509,0.255,0.227,0.414,0.375,0.52,0.385,0.325,0.459,0.314,0.248,0.218,0.345,0.191,0.204,0.315,0.26,0.351,0.281,0.218,0.335,2
5066_Wedding_music.wav,0.101,0.128,1.044,0.094,0.107,0.037,0.126,0.02,99.384,2356.212,517.307,2655.271,285.213,3234.216,215.506,3234.216,215.506,23.441,15.904,19.692,21.281,23.091,21.225,31.856,4.313,3.924,3.724,3.075,4.054,3.141,3.044,5482.562,1216.571,-84.084,92.206,5.736,2.901,-6.514,5.366,-9.25,-7.391,-10.779,-2.491,-5.048,-4.754,-6.23,23.187,18.131,10.423,12.753,14.591,7.405,8.991,9.265,8.652,8.589,6.838,6.807,6.764,0.423,0.309,0.402,0.199,0.399,0.56,0.239,0.238,0.23,0.424,0.276,0.208,0.323,0.234,0.402,0.167,0.32,0.325,0.179,0.275,0.192,0.293,0.211,0.148,8
22157_Christmas_music.wav,0.164,0.208,1.18,0.357,0.076,0.026,0.206,0.033,107.666,1957.184,516.788,2494.353,379.418,3120.05,303.08,3120.05,303.08,21.356,17.248,21.197,21.385,21.292,21.966,31.965,4.793,4.178,3.905,3.565,3.434,4.841,3.047,4555.068,1376.388,-67.155,102.406,18.343,33.598,6.241,5.928,2.365,5.132,-7.035,0.627,0.158,6.08,3.422,35.547,17.399,13.552,9.034,8.521,7.445,8.159,6.686,7.332,8.295,7.432,8.208,8.815,0.507,0.321,0.422,0.264,0.361,0.273,0.294,0.559,0.284,0.283,0.191,0.373,0.334,0.221,0.326,0.18,0.283,0.267,0.165,0.349,0.153,0.298,0.137,0.259,6
15482_Dance_music.wav,0.262,0.321,0.628,-0.528,0.097,0.094,0.312,0.074,129.199,2945.819,1103.696,2999.584,373.333,3470.867,255.886,3470.867,255.886,20.289,14.536,17.74,16.864,17.391,17.172,30.761,6.284,4.685,4.954,4.567,3.661,3.852,3.14,6577.523,1647.102,-31.226,63.598,16.204,20.989,10.83,14.689,8.896,8.375,3.03,4.606,1.853,10.399,0.387,60.436,28.797,17.085,15.769,13.469,9.985,11.067,8.305,9.012,6.734,7.373,7.343,6.711,0.493,0.528,0.587,0.493,0.447,0.423,0.479,0.481,0.569,0.701,0.598,0.612,0.228,0.277,0.316,0.269,0.24,0.215,0.23,0.232,0.279,0.297,0.226,0.271,7
3003_Dance_music.wav,0.044,0.061,1.403,1.346,0.134,0.062,0.057,0.024,129.199,2340.914,797.926,2282.096,595.249,2750.839,559.408,2750.839,559.408,19.459,15.196,19.651,20.655,21.6,21.798,35.035,5.435,4.101,5.609,4.963,5.461,5.82,4.619,4832.242,1606.091,-179.208,75.673,-7.99,33.598,-5.342,11.287,-7.423,-0.683,-7.583,1.49,-4.552,2.98,-7.844,129.848,27.049,21.291,18.377,16.551,7.768,10.886,8.197,9.035,7.348,8.935,6.662,7.845,0.39,0.34,0.442,0.282,0.307,0.538,0.412,0.497,0.332,0.38,0.452,0.324,0.318,0.291,0.309,0.242,0.242,0.336,0.292,0.355,0.281,0.293,0.338,0.252,7
21388_Christmas_music.wav,0.106,0.135,1.126,0.259,0.057,0.017,0.131,0.029,143.555,1395.212,349.858,1844.597,400.808,2502.62,415.335,2502.62,415.335,21.968,15.551,19.47,20.115,19.616,19.808,38.406,4.821,3.945,3.652,3.172,2.473,3.29,5.939,2903.119,937.835,-128.678,140.44,-7.091,33.43,5.757,0.605,-4.0,10.462,-7.425,1.959,-6.893,-2.158,-6.929,33.937,23.343,16.847,9.947,9.581,9.299,8.821,6.367,5.633,8.094,6.072,5.984,6.116,0.488,0.27,0.219,0.175,0.239,0.635,0.435,0.319,0.213,0.296,0.181,0.19,0.357,0.204,0.284,0.201,0.175,0.367,0.267,0.334,0.208,0.277,0.16,0.161,6
3761_Video_game_music.wav,0.105,0.129,1.023,-0.081,0.131,0.031,0.127,0.023,123.047,3551.618,539.55,3125.098,113.188,3479.903,66.777,3479.903,66.777,17.299,13.305,17.878,26.698,22.747,20.064,32.043,5.8,4.43,5.656,5.768,4.13,3.541,2.944,7609.749,715.022,-94.075,38.22,13.709,16.729,-2.219,3.178,6.172,19.906,7.728,4.713,-3.071,-2.355,-8.082,55.908,19.573,8.457,8.577,8.091,8.498,8.945,9.467,9.888,8.759,8.246,8.681,11.16,0.271,0.12,0.1,0.126,0.208,0.136,0.129,0.317,0.169,0.324,0.197,0.336,0.351,0.144,0.127,0.138,0.253,0.163,0.127,0.395,0.154,0.414,0.222,0.379,5
15886_Lullaby.wav,0.058,0.082,1.888,2.544,0.054,0.086,0.071,0.04,95.703,1179.605,1183.345,1639.111,679.098,2413.141,594.315,2413.141,594.315,23.923,19.059,24.114,19.857,21.558,20.821,32.817,5.688,4.661,5.139,4.702,3.355,3.502,3.693,2003.955,2128.56,-301.878,139.416,33.46,13.644,7.087,8.495,-3.502,-11.187,-6.847,-2.292,-10.707,-4.336,-11.626,76.529,38.649,23.608,14.22,13.831,13.145,11.608,13.617,9.149,9.524,9.16,7.582,7.348,0.143,0.242,0.386,0.197,0.085,0.103,0.353,0.482,0.258,0.317,0.202,0.285,0.17,0.282,0.382,0.215,0.119,0.122,0.32,0.412,0.236,0.372,0.199,0.355,4
5561_Wedding_music.wav,0.121,0.161,1.554,1.295,0.071,0.014,0.151,0.053,103.359,1501.27,242.475,1828.942,236.415,2464.91,222.775,2464.91,222.775,25.649,16.395,19.617,20.509,21.183,21.257,40.326,4.439,3.814,3.395,3.4,2.781,3.584,6.731,2996.87,665.819,-110.95,127.811,-20.987,20.074,-17.945,-7.299,-28.117,-14.954,-19.774,-1.637,-10.16,-4.374,-16.119,47.451,15.984,9.251,7.181,6.557,7.274,5.284,6.15,6.361,6.595,5.889,7.404,7.599,0.188,0.187,0.476,0.322,0.356,0.197,0.297,0.476,0.337,0.455,0.427,0.302,0.209,0.136,0.351,0.269,0.344,0.175,0.264,0.346,0.235,0.299,0.295,0.262,8
17939_Jingle.wav,0.018,0.025,1.421,1.674,0.148,0.102,0.023,0.011,103.359,2303.812,1178.338,2243.746,598.123,2785.603,615.358,2785.603,615.358,17.028,16.489,17.751,18.64,20.944,19.52,33.462,7.332,4.648,4.274,4.237,4.702,3.76,5.92,4213.761,2067.832,-305.528,76.15,-0.319,12.512,-24.48,6.584,-9.021,-21.661,-4.347,9.754,-21.368,-10.54,-2.008,135.512,46.93,13.891,10.997,14.435,9.35,8.811,11.068,15.776,9.83,17.94,6.648,20.834,0.352,0.422,0.414,0.282,0.406,0.311,0.335,0.471,0.3,0.289,0.306,0.323,0.304,0.349,0.347,0.224,0.335,0.238,0.222,0.349,0.24,0.294,0.298,0.279,2
868_Video_game_music.wav,0.101,0.131,1.424,0.911,0.051,0.028,0.126,0.036,135.999,1413.425,544.253,2036.633,403.6,2717.606,320.483,2717.606,320.483,19.96,14.189,17.295,19.533,18.878,20.336,35.171,4.821,3.809,3.77,3.688,3.22,3.884,4.036,3122.638,1469.617,-143.205,131.515,8.288,31.444,8.057,18.089,5.216,10.664,0.558,7.492,-3.63,5.934,0.695,41.837,22.945,6.802,6.889,6.211,4.714,6.009,5.208,4.96,4.716,4.239,4.434,8.226,0.415,0.323,0.545,0.599,0.898,0.504,0.29,0.374,0.286,0.29,0.348,0.539,0.228,0.176,0.268,0.16,0.19,0.168,0.15,0.291,0.154,0.177,0.167,0.247,5
22635_Video_game_music.wav,0.217,0.264,0.284,-0.85,0.014,0.009,0.26,0.048,112.347,802.475,485.645,1658.087,680.154,2418.937,753.229,2418.937,753.229,21.686,17.406,19.01,21.912,20.929,19.578,37.368,5.57,4.533,5.009,4.743,4.955,4.774,7.142,1582.019,1530.713,-257.323,115.022,41.349,48.515,27.557,16.136,2.147,21.145,11.604,13.191,13.032,20.203,-0.881,64.79,26.816,10.067,12.042,14.306,17.986,15.894,16.101,16.84,13.869,9.338,10.061,10.17,0.248,0.344,0.497,0.667,0.923,0.929,0.7,0.536,0.372,0.266,0.221,0.219,0.212,0.167,0.168,0.145,0.136,0.124,0.19,0.279,0.304,0.292,0.253,0.233,5
10903_Dance_music.wav,0.395,0.487,0.622,-0.534,0.085,0.036,0.48,0.08,143.555,1756.878,381.703,1898.195,212.119,2392.858,184.366,2392.858,184.366,17.479,12.711,15.865,15.457,16.794,19.429,35.486,4.877,3.623,3.61,2.6,2.28,2.168,2.569,3723.628,699.971,35.886,123.181,-29.331,44.714,-9.475,17.513,-5.294,-0.007,3.157,8.567,-0.237,11.925,-3.345,43.621,18.761,14.29,12.229,9.721,9.063,8.008,7.333,6.865,7.227,9.15,6.785,7.112,0.481,0.418,0.401,0.426,0.535,0.443,0.536,0.558,0.382,0.427,0.48,0.453,0.304,0.24,0.245,0.254,0.312,0.25,0.287,0.298,0.246,0.3,0.309,0.28,7
24064_Lullaby.wav,0.121,0.164,1.723,1.763,0.034,0.013,0.154,0.057,117.454,1428.73,441.448,2375.068,348.577,3147.438,261.208,3147.438,261.208,22.429,19.088,18.039,17.165,17.083,17.454,30.715,4.554,3.682,3.984,2.986,2.417,2.617,2.159,3300.697,1579.613,-168.258,110.389,36.959,34.769,21.619,25.468,10.577,8.195,-4.629,-0.166,-3.315,-3.865,-8.493,48.673,18.313,12.43,10.424,5.039,5.055,5.159,5.84,6.579,5.932,5.792,4.819,6.171,0.266,0.587,0.354,0.187,0.197,0.316,0.588,0.479,0.522,0.495,0.283,0.158,0.158,0.322,0.212,0.162,0.17,0.213,0.381,0.227,0.31,0.295,0.198,0.101,4
16354_Christmas_music.wav,0.043,0.066,2.386,4.96,0.057,0.031,0.054,0.039,143.555,957.799,329.366,1279.179,281.479,1965.244,366.899,1965.244,366.899,22.639,17.336,19.822,23.403,24.31,23.167,32.101,5.716,4.038,4.923,4.707,6.337,8.273,4.839,1658.904,715.772,-311.207,165.729,-12.754,10.452,3.756,-7.642,-11.715,-6.136,-6.783,-7.599,-11.07,-1.228,-5.064,99.215,37.282,35.083,11.169,10.312,9.506,7.847,7.385,9.386,9.957,9.782,9.202,11.61,0.408,0.392,0.5,0.216,0.203,0.116,0.179,0.246,0.144,0.205,0.302,0.524,0.332,0.294,0.358,0.155,0.296,0.168,0.209,0.278,0.163,0.241,0.27,0.366,6
6329_Dance_music.wav,0.264,0.328,0.848,-0.232,0.131,0.033,0.325,0.044,123.047,2468.155,391.706,2248.425,327.635,2711.682,355.513,2711.682,355.513,17.19,14.513,16.134,17.551,17.679,20.555,32.521,4.377,3.648,3.74,3.135,2.734,3.478,2.822,4736.31,865.449,9.206,71.522,-30.272,69.595,22.286,13.492,5.272,5.417,10.383,7.629,0.982,7.575,-3.764,23.669,19.155,16.716,13.196,7.132,6.755,6.357,6.308,7.734,4.925,5.365,4.959,5.256,0.553,0.485,0.568,0.549,0.741,0.555,0.473,0.387,0.368,0.39,0.458,0.654,0.249,0.237,0.239,0.194,0.248,0.203,0.192,0.21,0.191,0.245,0.209,0.276,7
17167_Lullaby.wav,0.038,0.052,1.502,1.308,0.058,0.017,0.047,0.023,151.999,925.328,451.298,1149.391,484.609,1798.351,564.321,1798.351,564.321,14.645,19.982,26.203,29.984,30.705,32.74,33.622,4.084,4.033,4.977,4.906,4.692,4.853,4.145,1497.056,1115.379,-353.19,174.16,-5.0,2.995,-12.289,-26.855,-8.677,-16.424,-6.614,-8.497,-12.431,-8.859,3.129,59.789,24.047,21.036,13.481,12.803,9.804,9.471,10.65,11.553,6.225,9.95,8.08,11.878,0.156,0.425,0.111,0.123,0.351,0.104,0.048,0.022,0.145,0.503,0.143,0.157,0.173,0.4,0.136,0.171,0.394,0.158,0.183,0.054,0.137,0.422,0.149,0.29,4
19603_Lullaby.wav,0.092,0.12,1.164,0.507,0.076,0.026,0.114,0.038,95.703,1186.861,170.824,1278.923,325.172,1906.271,326.109,1906.271,326.109,18.507,16.471,20.158,20.289,19.769,22.13,33.472,5.613,4.14,4.569,3.637,3.078,2.403,2.06,1998.435,778.098,-191.625,165.331,-46.722,-1.258,-26.418,-24.065,-10.117,-10.415,-32.923,-3.605,-5.352,-3.807,-0.071,66.788,25.101,15.635,8.765,14.378,10.321,10.453,8.887,10.814,9.799,9.159,8.152,9.79,0.227,0.38,0.246,0.371,0.277,0.511,0.346,0.138,0.179,0.122,0.277,0.241,0.224,0.37,0.209,0.404,0.22,0.366,0.302,0.162,0.249,0.124,0.294,0.308,4
8832_Christmas_music.wav,0.059,0.076,1.28,0.628,0.088,0.075,0.073,0.022,123.047,2403.475,957.288,2685.375,308.258,3226.088,210.911,3226.088,210.911,21.713,19.272,21.387,22.349,23.163,24.509,54.183,5.189,3.899,4.708,3.761,4.816,6.669,6.2,5460.656,1554.5,-193.174,78.588,18.734,29.5,4.715,11.077,1.202,5.504,-6.695,9.115,-13.786,6.327,-15.166,48.673,28.126,19.955,13.042,12.785,13.497,11.883,10.647,9.56,12.077,8.733,9.468,9.588,0.299,0.276,0.306,0.272,0.286,0.463,0.343,0.417,0.256,0.21,0.222,0.195,0.318,0.28,0.295,0.285,0.247,0.391,0.263,0.382,0.23,0.248,0.262,0.223,6
6164_Video_game_music.wav,0.013,0.023,5.406,50.522,0.244,0.056,0.017,0.015,143.555,2658.089,444.042,1962.905,396.31,2384.384,422.315,2384.384,422.315,11.991,14.095,16.9,15.954,17.882,23.471,33.301,3.079,4.954,5.712,4.507,3.806,5.294,3.349,4615.391,588.781,-328.754,36.247,-87.08,18.619,-38.421,-12.536,-12.366,-15.696,-4.821,-5.93,-16.427,-3.072,-13.579,62.956,22.617,27.672,22.266,11.82,12.872,11.556,9.377,9.762,8.91,8.135,8.28,8.626,0.469,0.44,0.482,0.39,0.303,0.296,0.442,0.424,0.583,0.548,0.472,0.436,0.307,0.308,0.328,0.284,0.265,0.253,0.283,0.246,0.318,0.303,0.274,0.29,5
14699_Wedding_music.wav,0.099,0.127,1.148,0.323,0.055,0.013,0.123,0.034,135.999,939.757,116.403,1004.958,131.446,1382.278,128.615,1382.278,128.615,20.204,16.795,19.587,19.881,21.269,44.104,28.771,4.682,3.779,3.492,2.756,2.812,3.457,1.999,1636.275,364.37,-199.198,203.582,-48.399,25.97,-24.632,-5.23,-0.352,-36.918,-3.008,-22.646,-9.73,-0.354,-17.852,24.487,9.269,12.446,11.229,7.34,7.684,8.085,8.572,7.599,7.545,7.851,6.49,7.523,0.2,0.54,0.625,0.208,0.222,0.143,0.249,0.231,0.232,0.288,0.153,0.277,0.143,0.333,0.348,0.137,0.296,0.16,0.265,0.273,0.233,0.334,0.142,0.318,8
14247_Jingle.wav,0.227,0.277,1.153,0.38,0.065,0.021,0.283,0.068,143.555,1744.923,293.202,2097.676,150.589,2428.27,113.866,2428.27,113.866,21.435,19.874,26.903,23.43,22.829,19.593,49.833,5.501,4.8,5.228,4.955,4.76,3.441,2.669,4695.755,566.685,-104.511,115.146,-14.353,87.474,-21.537,43.124,-31.597,-1.178,-4.558,-16.239,10.707,-18.785,6.362,36.496,17.56,12.239,16.296,12.963,8.695,9.921,8.523,8.87,8.662,8.557,7.357,7.112,0.37,0.22,0.185,0.123,0.213,0.241,0.125,0.151,0.193,0.395,0.369,0.265,0.384,0.246,0.302,0.152,0.293,0.322,0.139,0.266,0.213,0.38,0.358,0.23,2
13040_Jingle.wav,0.091,0.123,1.873,2.219,0.189,0.06,0.118,0.038,143.555,3264.311,554.369,2745.197,255.103,3135.992,204.748,3135.992,204.748,16.411,14.142,17.929,17.165,17.843,18.217,36.405,3.902,3.84,3.87,3.598,3.028,4.481,4.8,6490.545,925.221,-57.975,55.261,-4.756,25.931,-7.47,1.176,-7.749,5.881,-7.045,4.642,-3.713,5.972,-2.484,38.953,18.983,19.978,12.781,11.297,12.502,10.907,7.755,7.486,8.33,6.928,7.398,6.533,0.366,0.282,0.473,0.506,0.49,0.514,0.359,0.385,0.363,0.402,0.483,0.358,0.245,0.206,0.308,0.321,0.293,0.323,0.26,0.255,0.289,0.251,0.305,0.207,2
1019_Dance_music.wav,0.091,0.15,3.435,9.977,0.114,0.048,0.125,0.081,112.347,2548.994,712.97,2694.252,357.313,3166.286,268.444,3166.286,268.444,19.355,14.711,16.881,15.55,16.974,16.459,32.727,5.153,3.579,3.999,2.858,3.206,2.98,2.283,5777.09,1304.438,-110.232,80.517,9.268,29.193,6.238,13.857,-10.812,10.972,2.171,9.661,-2.061,1.498,-0.484,46.617,22.563,17.49,13.985,11.628,10.356,11.295,10.48,10.155,9.61,8.193,7.249,7.892,0.398,0.339,0.319,0.338,0.44,0.528,0.459,0.37,0.366,0.451,0.63,0.529,0.293,0.267,0.27,0.28,0.314,0.321,0.297,0.276,0.248,0.246,0.306,0.281,7
12079_Dance_music.wav,0.067,0.089,1.824,2.001,0.141,0.02,0.085,0.028,135.999,1710.011,127.725,1069.659,61.152,1240.019,61.982,1240.019,61.982,18.326,13.471,14.941,15.157,17.268,48.569,27.715,2.733,3.83,3.621,2.577,2.365,2.432,1.784,2900.802,217.079,-174.322,198.973,-138.482,38.429,-8.778,-34.725,19.55,-26.861,7.23,3.266,-22.403,8.727,-5.966,20.809,12.19,10.422,8.649,7.082,6.035,6.575,6.558,4.575,6.097,5.677,5.402,5.695,0.449,0.474,0.402,0.399,0.339,0.348,0.457,0.411,0.422,0.508,0.647,0.539,0.254,0.283,0.251,0.238,0.234,0.188,0.284,0.249,0.261,0.265,0.293,0.274,7
14670_Christmas_music.wav,0.099,0.127,1.332,0.663,0.087,0.028,0.124,0.028,89.103,1712.794,432.421,1853.86,362.411,2315.208,341.508,2315.208,341.508,16.78,16.64,20.22,21.134,24.824,24.005,57.158,3.443,3.445,4.049,4.237,6.275,6.55,4.131,3652.538,1128.434,-128.358,132.425,-26.493,42.739,-20.452,34.254,-8.959,8.02,-5.096,13.769,-14.485,5.772,-8.692,36.05,22.343,21.794,16.225,13.543,10.739,11.817,11.521,12.735,8.708,8.432,9.528,9.706,0.248,0.189,0.39,0.281,0.454,0.252,0.199,0.431,0.317,0.396,0.246,0.249,0.291,0.154,0.398,0.201,0.402,0.212,0.143,0.357,0.193,0.357,0.197,0.209,6
15988_Video_game_music.wav,0.087,0.13,1.551,2.006,0.099,0.029,0.115,0.06,151.999,1801.685,597.909,2086.323,499.315,2708.118,448.128,2708.118,448.128,17.072,16.979,22.586,25.463,22.408,20.695,33.186,5.067,6.352,4.935,5.686,4.558,3.725,3.255,3705.501,1615.502,-192.463,103.843,-4.562,26.229,-1.005,10.485,-7.576,-8.855,-10.765,-0.465,-1.64,6.077,-8.074,86.035,27.952,19.159,15.898,13.303,11.606,12.992,15.667,9.599,12.248,11.602,13.757,13.912,0.279,0.135,0.13,0.175,0.488,0.202,0.422,0.329,0.236,0.095,0.127,0.329,0.277,0.204,0.19,0.171,0.424,0.13,0.4,0.287,0.284,0.144,0.155,0.345,5
27333_Lullaby.wav,0.04,0.058,2.706,5.167,0.043,0.016,0.049,0.031,78.303,482.89,123.005,514.767,109.076,1021.455,162.621,1021.455,162.621,19.978,22.142,27.497,31.256,30.435,21.897,29.505,5.367,4.891,5.063,4.356,5.387,4.919,3.432,720.591,243.878,-414.681,153.396,56.055,2.917,-8.842,-9.066,-6.56,-4.644,-5.836,-10.226,-17.712,-19.402,-11.16,41.427,28.25,15.282,11.574,8.955,7.833,5.739,8.661,12.425,13.82,9.269,9.281,13.019,0.335,0.086,0.061,0.106,0.335,0.091,0.109,0.401,0.103,0.13,0.068,0.239,0.367,0.099,0.198,0.122,0.413,0.122,0.131,0.454,0.095,0.307,0.104,0.299,4
